liquidacion_det_id,liquidacion_id,concept_code,quantity,amount,remunerative_flag,employer_flag
LIQD_001171,LIQ_000374,DESCUENTOS,1,-242.86,False,False
LIQD_001172,LIQ_000374,CARGAS_SOCIALES,1,342.86,False,True
LIQD_001173,LIQ_000375,BASICO,1,1258.08,True,False
LIQD_001174,LIQ_000375,DESCUENTOS,1,-213.87,False,False
LIQD_001175,LIQ_000375,CARGAS_SOCIALES,1,301.94,False,True
LIQD_001176,LIQ_000376,BASICO,1,1400.53,True,False
LIQD_001177,LIQ_000376,DESCUENTOS,1,-238.09,False,False
LIQD_001178,LIQ_000376,CARGAS_SOCIALES,1,336.13,False,True
LIQD_001179,LIQ_000377,BASICO,1,1242.57,True,False
LIQD_001180,LIQ_000377,DESCUENTOS,1,-211.24,False,False
LIQD_001181,LIQ_000377,CARGAS_SOCIALES,1,298.22,False,True
LIQD_001182,LIQ_000378,BASICO,1,1182.74,True,False
LIQD_001183,LIQ_000378,DESCUENTOS,1,-201.07,False,False
LIQD_001184,LIQ_000378,CARGAS_SOCIALES,1,283.86,False,True
LIQD_001185,LIQ_000379,BASICO,1,1161.49,True,False
LIQD_001186,LIQ_000379,DESCUENTOS,1,-197.45,False,False
LIQD_001187,LIQ_000379,CARGAS_SOCIALES,1,278.76,False,True
LIQD_001188,LIQ_000380,BASICO,1,1171.99,True,False
LIQD_001189,LIQ_000380,DESCUENTOS,1,-199.24,False,False
LIQD_001190,LIQ_000380,CARGAS_SOCIALES,1,281.28,False,True
LIQD_001191,LIQ_000381,BASICO,1,1391.05,True,False
LIQD_001192,LIQ_000381,DESCUENTOS,1,-236.48,False,False
LIQD_001193,LIQ_000381,CARGAS_SOCIALES,1,333.85,False,True
LIQD_001194,LIQ_000382,BASICO,1,1299.28,True,False
LIQD_001195,LIQ_000382,DESCUENTOS,1,-220.88,False,False
LIQD_001196,LIQ_000382,CARGAS_SOCIALES,1,311.83,False,True
LIQD_001197,LIQ_000383,BASICO,1,1507.68,True,False
LIQD_001198,LIQ_000383,DESCUENTOS,1,-256.31,False,False
LIQD_001199,LIQ_000383,CARGAS_SOCIALES,1,361.84,False,True
LIQD_001200,LIQ_000384,BASICO,1,1433.51,True,False
LIQD_001201,LIQ_000384,DESCUENTOS,1,-243.7,False,False
LIQD_001202,LIQ_000384,CARGAS_SOCIALES,1,344.04,False,True
LIQD_001203,LIQ_000385,BASICO,1,1256.73,True,False
LIQD_001204,LIQ_000385,DESCUENTOS,1,-244.65,False,False
LIQD_001205,LIQ_000385,CARGAS_SOCIALES,1,345.39,False,True
LIQD_001206,LIQ_000385,HORAS_EXTRA,1,182.39,True,False
LIQD_001207,LIQ_000386,BASICO,1,1441.68,True,False
LIQD_001208,LIQ_000386,DESCUENTOS,1,-245.09,False,False
LIQD_001209,LIQ_000386,CARGAS_SOCIALES,1,346.0,False,True
LIQD_001210,LIQ_000387,BASICO,1,1422.23,True,False
LIQD_001211,LIQ_000387,DESCUENTOS,1,-241.78,False,False
LIQD_001212,LIQ_000387,CARGAS_SOCIALES,1,341.34,False,True
LIQD_001213,LIQ_000388,BASICO,1,1163.14,True,False
LIQD_001214,LIQ_000388,DESCUENTOS,1,-197.73,False,False
LIQD_001215,LIQ_000388,CARGAS_SOCIALES,1,279.15,False,True
LIQD_001216,LIQ_000389,BASICO,1,1460.43,True,False
LIQD_001217,LIQ_000389,DESCUENTOS,1,-248.27,False,False
LIQD_001218,LIQ_000389,CARGAS_SOCIALES,1,350.5,False,True
LIQD_001219,LIQ_000390,BASICO,1,1250.47,True,False
LIQD_001220,LIQ_000390,DESCUENTOS,1,-224.04,False,False
LIQD_001221,LIQ_000390,CARGAS_SOCIALES,1,316.29,False,True
LIQD_001222,LIQ_000390,HORAS_EXTRA,1,67.42,True,False
LIQD_001223,LIQ_000391,BASICO,1,1861.8,True,False
LIQD_001224,LIQ_000391,DESCUENTOS,1,-336.88,False,False
LIQD_001225,LIQ_000391,CARGAS_SOCIALES,1,475.59,False,True
LIQD_001226,LIQ_000391,HORAS_EXTRA,1,119.82,True,False
LIQD_001227,LIQ_000392,BASICO,1,1173.46,True,False
LIQD_001228,LIQ_000392,DESCUENTOS,1,-199.49,False,False
LIQD_001229,LIQ_000392,CARGAS_SOCIALES,1,281.63,False,True
LIQD_001230,LIQ_000393,BASICO,1,1265.38,True,False
LIQD_001231,LIQ_000393,DESCUENTOS,1,-234.79,False,False
LIQD_001232,LIQ_000393,CARGAS_SOCIALES,1,331.47,False,True
LIQD_001233,LIQ_000393,HORAS_EXTRA,1,115.73,True,False
LIQD_001234,LIQ_000394,BASICO,1,1191.47,True,False
LIQD_001235,LIQ_000394,DESCUENTOS,1,-202.55,False,False
LIQD_001236,LIQ_000394,CARGAS_SOCIALES,1,285.95,False,True
LIQD_001237,LIQ_000395,BASICO,1,1167.19,True,False
LIQD_001238,LIQ_000395,DESCUENTOS,1,-198.42,False,False
LIQD_001239,LIQ_000395,CARGAS_SOCIALES,1,280.13,False,True
LIQD_001240,LIQ_000396,BASICO,1,1237.12,True,False
LIQD_001241,LIQ_000396,DESCUENTOS,1,-227.18,False,False
LIQD_001242,LIQ_000396,CARGAS_SOCIALES,1,320.72,False,True
LIQD_001243,LIQ_000396,HORAS_EXTRA,1,99.23,True,False
LIQD_001244,LIQ_000397,BASICO,1,1237.93,True,False
LIQD_001245,LIQ_000397,DESCUENTOS,1,-245.86,False,False
LIQD_001246,LIQ_000397,CARGAS_SOCIALES,1,347.1,False,True
LIQD_001247,LIQ_000397,HORAS_EXTRA,1,208.32,True,False
LIQD_001248,LIQ_000398,BASICO,1,1424.74,True,False
LIQD_001249,LIQ_000398,DESCUENTOS,1,-242.21,False,False
LIQD_001250,LIQ_000398,CARGAS_SOCIALES,1,341.94,False,True
LIQD_001251,LIQ_000399,BASICO,1,1267.39,True,False
LIQD_001252,LIQ_000399,DESCUENTOS,1,-232.25,False,False
LIQD_001253,LIQ_000399,CARGAS_SOCIALES,1,327.88,False,True
LIQD_001254,LIQ_000399,HORAS_EXTRA,1,98.77,True,False
LIQD_001255,LIQ_000400,BASICO,1,1389.89,True,False
LIQD_001256,LIQ_000400,DESCUENTOS,1,-260.02,False,False
LIQD_001257,LIQ_000400,CARGAS_SOCIALES,1,367.08,False,True
LIQD_001258,LIQ_000400,HORAS_EXTRA,1,139.61,True,False
LIQD_001259,LIQ_000401,BASICO,1,1279.1,True,False
LIQD_001260,LIQ_000401,DESCUENTOS,1,-253.64,False,False
LIQD_001261,LIQ_000401,CARGAS_SOCIALES,1,358.08,False,True
LIQD_001262,LIQ_000401,HORAS_EXTRA,1,212.89,True,False
LIQD_001263,LIQ_000402,BASICO,1,1178.69,True,False
LIQD_001264,LIQ_000402,DESCUENTOS,1,-200.38,False,False
LIQD_001265,LIQ_000402,CARGAS_SOCIALES,1,282.89,False,True
LIQD_001266,LIQ_000403,BASICO,1,1220.29,True,False
LIQD_001267,LIQ_000403,DESCUENTOS,1,-207.45,False,False
LIQD_001268,LIQ_000403,CARGAS_SOCIALES,1,292.87,False,True
LIQD_001269,LIQ_000404,BASICO,1,1212.79,True,False
LIQD_001270,LIQ_000404,DESCUENTOS,1,-206.17,False,False
LIQD_001271,LIQ_000404,CARGAS_SOCIALES,1,291.07,False,True
LIQD_001272,LIQ_000405,BASICO,1,1430.8,True,False
LIQD_001273,LIQ_000405,DESCUENTOS,1,-260.5,False,False
LIQD_001274,LIQ_000405,CARGAS_SOCIALES,1,367.76,False,True
LIQD_001275,LIQ_000405,HORAS_EXTRA,1,101.54,True,False
LIQD_001276,LIQ_000406,BASICO,1,1274.72,True,False
LIQD_001277,LIQ_000406,DESCUENTOS,1,-249.8,False,False
LIQD_001278,LIQ_000406,CARGAS_SOCIALES,1,352.66,False,True
LIQD_001279,LIQ_000406,HORAS_EXTRA,1,194.69,True,False
LIQD_001280,LIQ_000407,BASICO,1,1465.45,True,False
LIQD_001281,LIQ_000407,DESCUENTOS,1,-249.13,False,False
LIQD_001282,LIQ_000407,CARGAS_SOCIALES,1,351.71,False,True
LIQD_001283,LIQ_000408,BASICO,1,1381.8,True,False
LIQD_001284,LIQ_000408,DESCUENTOS,1,-261.66,False,False
LIQD_001285,LIQ_000408,CARGAS_SOCIALES,1,369.4,False,True
LIQD_001286,LIQ_000408,HORAS_EXTRA,1,157.38,True,False
LIQD_001287,LIQ_000409,BASICO,1,1265.96,True,False
LIQD_001288,LIQ_000409,DESCUENTOS,1,-250.49,False,False
LIQD_001289,LIQ_000409,CARGAS_SOCIALES,1,353.63,False,True
LIQD_001290,LIQ_000409,HORAS_EXTRA,1,207.49,True,False
LIQD_001291,LIQ_000410,BASICO,1,1448.26,True,False
LIQD_001292,LIQ_000410,DESCUENTOS,1,-246.2,False,False
LIQD_001293,LIQ_000410,CARGAS_SOCIALES,1,347.58,False,True
LIQD_001294,LIQ_000411,BASICO,1,1494.67,True,False
LIQD_001295,LIQ_000411,DESCUENTOS,1,-254.09,False,False
LIQD_001296,LIQ_000411,CARGAS_SOCIALES,1,358.72,False,True
LIQD_001297,LIQ_000412,BASICO,1,1183.22,True,False
LIQD_001298,LIQ_000412,DESCUENTOS,1,-201.15,False,False
LIQD_001299,LIQ_000412,CARGAS_SOCIALES,1,283.97,False,True
LIQD_001300,LIQ_000413,BASICO,1,1492.48,True,False
LIQD_001301,LIQ_000413,DESCUENTOS,1,-253.72,False,False
LIQD_001302,LIQ_000413,CARGAS_SOCIALES,1,358.2,False,True
LIQD_001303,LIQ_000414,BASICO,1,1258.18,True,False
LIQD_001304,LIQ_000414,DESCUENTOS,1,-229.72,False,False
LIQD_001305,LIQ_000414,CARGAS_SOCIALES,1,324.31,False,True
LIQD_001306,LIQ_000414,HORAS_EXTRA,1,93.1,True,False
LIQD_001307,LIQ_000415,BASICO,1,1798.37,True,False
LIQD_001308,LIQ_000415,DESCUENTOS,1,-358.19,False,False
LIQD_001309,LIQ_000415,CARGAS_SOCIALES,1,505.68,False,True
LIQD_001310,LIQ_000415,HORAS_EXTRA,1,192.28,True,False
LIQD_001311,LIQ_000415,BONO,1,116.37,True,False
LIQD_001312,LIQ_000416,BASICO,1,1173.5,True,False
LIQD_001313,LIQ_000416,DESCUENTOS,1,-199.5,False,False
LIQD_001314,LIQ_000416,CARGAS_SOCIALES,1,281.64,False,True
LIQD_001315,LIQ_000417,BASICO,1,1244.88,True,False
LIQD_001316,LIQ_000417,DESCUENTOS,1,-250.09,False,False
LIQD_001317,LIQ_000417,CARGAS_SOCIALES,1,353.07,False,True
LIQD_001318,LIQ_000417,HORAS_EXTRA,1,226.24,True,False
LIQD_001319,LIQ_000418,BASICO,1,1207.2,True,False
LIQD_001320,LIQ_000418,DESCUENTOS,1,-205.22,False,False
LIQD_001321,LIQ_000418,CARGAS_SOCIALES,1,289.73,False,True
LIQD_001322,LIQ_000419,BASICO,1,1223.63,True,False
LIQD_001323,LIQ_000419,DESCUENTOS,1,-208.02,False,False
LIQD_001324,LIQ_000419,CARGAS_SOCIALES,1,293.67,False,True
LIQD_001325,LIQ_000420,BASICO,1,1275.18,True,False
LIQD_001326,LIQ_000420,DESCUENTOS,1,-232.95,False,False
LIQD_001327,LIQ_000420,CARGAS_SOCIALES,1,328.87,False,True
LIQD_001328,LIQ_000420,HORAS_EXTRA,1,95.13,True,False
LIQD_001329,LIQ_000421,BASICO,1,1287.11,True,False
LIQD_001330,LIQ_000421,DESCUENTOS,1,-249.34,False,False
LIQD_001331,LIQ_000421,CARGAS_SOCIALES,1,352.01,False,True
LIQD_001332,LIQ_000421,HORAS_EXTRA,1,179.61,True,False
LIQD_001333,LIQ_000422,BASICO,1,1446.49,True,False
LIQD_001334,LIQ_000422,DESCUENTOS,1,-245.9,False,False
LIQD_001335,LIQ_000422,CARGAS_SOCIALES,1,347.16,False,True
LIQD_001336,LIQ_000423,BASICO,1,1296.51,True,False
LIQD_001337,LIQ_000423,DESCUENTOS,1,-236.45,False,False
LIQD_001338,LIQ_000423,CARGAS_SOCIALES,1,333.82,False,True
LIQD_001339,LIQ_000423,HORAS_EXTRA,1,94.4,True,False
LIQD_001340,LIQ_000424,BASICO,1,1432.45,True,False
LIQD_001341,LIQ_000424,DESCUENTOS,1,-268.85,False,False
LIQD_001342,LIQ_000424,CARGAS_SOCIALES,1,379.55,False,True
LIQD_001343,LIQ_000424,HORAS_EXTRA,1,149.02,True,False
LIQD_001344,LIQ_000425,BASICO,1,1237.12,True,False
LIQD_001345,LIQ_000425,DESCUENTOS,1,-232.72,False,False
LIQD_001346,LIQ_000425,CARGAS_SOCIALES,1,328.55,False,True
LIQD_001347,LIQ_000425,HORAS_EXTRA,1,131.82,True,False
LIQD_001348,LIQ_000426,BASICO,1,1212.27,True,False
LIQD_001349,LIQ_000426,DESCUENTOS,1,-206.09,False,False
LIQD_001350,LIQ_000426,CARGAS_SOCIALES,1,290.94,False,True
LIQD_001351,LIQ_000427,BASICO,1,1176.32,True,False
LIQD_001352,LIQ_000427,DESCUENTOS,1,-199.97,False,False
LIQD_001353,LIQ_000427,CARGAS_SOCIALES,1,282.32,False,True
LIQD_001354,LIQ_000428,BASICO,1,1205.62,True,False
LIQD_001355,LIQ_000428,DESCUENTOS,1,-204.96,False,False
LIQD_001356,LIQ_000428,CARGAS_SOCIALES,1,289.35,False,True
LIQD_001357,LIQ_000429,BASICO,1,1427.76,True,False
LIQD_001358,LIQ_000429,DESCUENTOS,1,-268.92,False,False
LIQD_001359,LIQ_000429,CARGAS_SOCIALES,1,379.66,False,True
LIQD_001360,LIQ_000429,HORAS_EXTRA,1,154.14,True,False
LIQD_001361,LIQ_000430,BASICO,1,1254.46,True,False
LIQD_001362,LIQ_000430,DESCUENTOS,1,-236.39,False,False
LIQD_001363,LIQ_000430,CARGAS_SOCIALES,1,333.73,False,True
LIQD_001364,LIQ_000430,HORAS_EXTRA,1,136.09,True,False
LIQD_001365,LIQ_000431,BASICO,1,1436.21,True,False
LIQD_001366,LIQ_000431,DESCUENTOS,1,-244.16,False,False
LIQD_001367,LIQ_000431,CARGAS_SOCIALES,1,344.69,False,True
LIQD_001368,LIQ_000432,BASICO,1,1354.81,True,False
LIQD_001369,LIQ_000432,DESCUENTOS,1,-260.44,False,False
LIQD_001370,LIQ_000432,CARGAS_SOCIALES,1,367.68,False,True
LIQD_001371,LIQ_000432,HORAS_EXTRA,1,177.19,True,False
LIQD_001372,LIQ_000433,BASICO,1,1273.69,True,False
LIQD_001373,LIQ_000433,DESCUENTOS,1,-216.53,False,False
LIQD_001374,LIQ_000433,CARGAS_SOCIALES,1,305.69,False,True
LIQD_001375,LIQ_000434,BASICO,1,1470.94,True,False
LIQD_001376,LIQ_000434,DESCUENTOS,1,-250.06,False,False
LIQD_001377,LIQ_000434,CARGAS_SOCIALES,1,353.03,False,True
LIQD_001378,LIQ_000435,BASICO,1,1434.59,True,False
LIQD_001379,LIQ_000435,DESCUENTOS,1,-243.88,False,False
LIQD_001380,LIQ_000435,CARGAS_SOCIALES,1,344.3,False,True
LIQD_001381,LIQ_000436,BASICO,1,1188.31,True,False
LIQD_001382,LIQ_000436,DESCUENTOS,1,-202.01,False,False
LIQD_001383,LIQ_000436,CARGAS_SOCIALES,1,285.19,False,True
LIQD_001384,LIQ_000437,BASICO,1,1453.14,True,False
LIQD_001385,LIQ_000437,DESCUENTOS,1,-247.03,False,False
LIQD_001386,LIQ_000437,CARGAS_SOCIALES,1,348.75,False,True
LIQD_001387,LIQ_000438,BASICO,1,1245.57,True,False
LIQD_001388,LIQ_000438,DESCUENTOS,1,-211.75,False,False
LIQD_001389,LIQ_000438,CARGAS_SOCIALES,1,298.94,False,True
LIQD_001390,LIQ_000439,BASICO,1,1863.24,True,False
LIQD_001391,LIQ_000439,DESCUENTOS,1,-316.75,False,False
LIQD_001392,LIQ_000439,CARGAS_SOCIALES,1,447.18,False,True
LIQD_001393,LIQ_000440,BASICO,1,1178.32,True,False
LIQD_001394,LIQ_000440,DESCUENTOS,1,-200.31,False,False
LIQD_001395,LIQ_000440,CARGAS_SOCIALES,1,282.8,False,True
LIQD_001396,LIQ_000441,BASICO,1,1265.51,True,False
LIQD_001397,LIQ_000441,DESCUENTOS,1,-215.14,False,False
LIQD_001398,LIQ_000441,CARGAS_SOCIALES,1,303.72,False,True
LIQD_001399,LIQ_000442,BASICO,1,1221.76,True,False
LIQD_001400,LIQ_000442,DESCUENTOS,1,-207.7,False,False
LIQD_001401,LIQ_000442,CARGAS_SOCIALES,1,293.22,False,True
LIQD_001402,LIQ_000443,BASICO,1,1194.58,True,False
LIQD_001403,LIQ_000443,DESCUENTOS,1,-203.08,False,False
LIQD_001404,LIQ_000443,CARGAS_SOCIALES,1,286.7,False,True
LIQD_001405,LIQ_000444,BASICO,1,1271.28,True,False
LIQD_001406,LIQ_000444,DESCUENTOS,1,-216.12,False,False
LIQD_001407,LIQ_000444,CARGAS_SOCIALES,1,305.11,False,True
LIQD_001408,LIQ_000445,BASICO,1,1230.49,True,False
LIQD_001409,LIQ_000445,DESCUENTOS,1,-209.18,False,False
LIQD_001410,LIQ_000445,CARGAS_SOCIALES,1,295.32,False,True
LIQD_001411,LIQ_000446,BASICO,1,1436.5,True,False
LIQD_001412,LIQ_000446,DESCUENTOS,1,-244.21,False,False
LIQD_001413,LIQ_000446,CARGAS_SOCIALES,1,344.76,False,True
LIQD_001414,LIQ_000447,BASICO,1,1232.57,True,False
LIQD_001415,LIQ_000447,DESCUENTOS,1,-209.54,False,False
LIQD_001416,LIQ_000447,CARGAS_SOCIALES,1,295.82,False,True
LIQD_001417,LIQ_000448,BASICO,1,1415.73,True,False
LIQD_001418,LIQ_000448,DESCUENTOS,1,-240.67,False,False
LIQD_001419,LIQ_000448,CARGAS_SOCIALES,1,339.78,False,True
LIQD_001420,LIQ_000449,BASICO,1,1287.69,True,False
LIQD_001421,LIQ_000449,DESCUENTOS,1,-218.91,False,False
LIQD_001422,LIQ_000449,CARGAS_SOCIALES,1,309.05,False,True
LIQD_001423,LIQ_000450,BASICO,1,1169.6,True,False
LIQD_001424,LIQ_000450,DESCUENTOS,1,-198.83,False,False
LIQD_001425,LIQ_000450,CARGAS_SOCIALES,1,280.7,False,True
LIQD_001426,LIQ_000451,BASICO,1,1171.92,True,False
LIQD_001427,LIQ_000451,DESCUENTOS,1,-199.23,False,False
LIQD_001428,LIQ_000451,CARGAS_SOCIALES,1,281.26,False,True
LIQD_001429,LIQ_000452,BASICO,1,1179.28,True,False
LIQD_001430,LIQ_000452,DESCUENTOS,1,-200.48,False,False
LIQD_001431,LIQ_000452,CARGAS_SOCIALES,1,283.03,False,True
LIQD_001432,LIQ_000453,BASICO,1,1401.34,True,False
LIQD_001433,LIQ_000453,DESCUENTOS,1,-238.23,False,False
LIQD_001434,LIQ_000453,CARGAS_SOCIALES,1,336.32,False,True
LIQD_001435,LIQ_000454,BASICO,1,1271.63,True,False
LIQD_001436,LIQ_000454,DESCUENTOS,1,-216.18,False,False
LIQD_001437,LIQ_000454,CARGAS_SOCIALES,1,305.19,False,True
LIQD_001438,LIQ_000455,BASICO,1,1480.75,True,False
LIQD_001439,LIQ_000455,DESCUENTOS,1,-251.73,False,False
LIQD_001440,LIQ_000455,CARGAS_SOCIALES,1,355.38,False,True
LIQD_001441,LIQ_000456,BASICO,1,1427.35,True,False
LIQD_001442,LIQ_000456,DESCUENTOS,1,-242.65,False,False
LIQD_001443,LIQ_000456,CARGAS_SOCIALES,1,342.56,False,True
LIQD_001444,LIQ_000457,BASICO,1,1247.13,True,False
LIQD_001445,LIQ_000457,DESCUENTOS,1,-212.01,False,False
LIQD_001446,LIQ_000457,CARGAS_SOCIALES,1,299.31,False,True
LIQD_001447,LIQ_000458,BASICO,1,1478.31,True,False
LIQD_001448,LIQ_000458,DESCUENTOS,1,-251.31,False,False
LIQD_001449,LIQ_000458,CARGAS_SOCIALES,1,354.79,False,True
LIQD_001450,LIQ_000459,BASICO,1,1469.7,True,False
LIQD_001451,LIQ_000459,DESCUENTOS,1,-249.85,False,False
LIQD_001452,LIQ_000459,CARGAS_SOCIALES,1,352.73,False,True
LIQD_001453,LIQ_000460,BASICO,1,1178.05,True,False
LIQD_001454,LIQ_000460,DESCUENTOS,1,-200.27,False,False
LIQD_001455,LIQ_000460,CARGAS_SOCIALES,1,282.73,False,True
LIQD_001456,LIQ_000461,BASICO,1,1499.95,True,False
LIQD_001457,LIQ_000461,DESCUENTOS,1,-254.99,False,False
LIQD_001458,LIQ_000461,CARGAS_SOCIALES,1,359.99,False,True
LIQD_001459,LIQ_000462,BASICO,1,1232.16,True,False
LIQD_001460,LIQ_000462,DESCUENTOS,1,-209.47,False,False
LIQD_001461,LIQ_000462,CARGAS_SOCIALES,1,295.72,False,True
LIQD_001462,LIQ_000463,BASICO,1,1861.35,True,False
LIQD_001463,LIQ_000463,DESCUENTOS,1,-316.43,False,False
LIQD_001464,LIQ_000463,CARGAS_SOCIALES,1,446.72,False,True
LIQD_001465,LIQ_000464,BASICO,1,1207.93,True,False
LIQD_001466,LIQ_000464,DESCUENTOS,1,-205.35,False,False
LIQD_001467,LIQ_000464,CARGAS_SOCIALES,1,289.9,False,True
LIQD_001468,LIQ_000465,BASICO,1,1293.65,True,False
LIQD_001469,LIQ_000465,DESCUENTOS,1,-219.92,False,False
LIQD_001470,LIQ_000465,CARGAS_SOCIALES,1,310.48,False,True
LIQD_001471,LIQ_000466,BASICO,1,1193.12,True,False
LIQD_001472,LIQ_000466,DESCUENTOS,1,-202.83,False,False
LIQD_001473,LIQ_000466,CARGAS_SOCIALES,1,286.35,False,True
LIQD_001474,LIQ_000467,BASICO,1,1179.17,True,False
LIQD_001475,LIQ_000467,DESCUENTOS,1,-200.46,False,False
LIQD_001476,LIQ_000467,CARGAS_SOCIALES,1,283.0,False,True
LIQD_001477,LIQ_000468,BASICO,1,1287.08,True,False
LIQD_001478,LIQ_000468,DESCUENTOS,1,-218.8,False,False
LIQD_001479,LIQ_000468,CARGAS_SOCIALES,1,308.9,False,True
LIQD_001480,LIQ_000469,BASICO,1,1282.81,True,False
LIQD_001481,LIQ_000469,DESCUENTOS,1,-218.08,False,False
LIQD_001482,LIQ_000469,CARGAS_SOCIALES,1,307.87,False,True
LIQD_001483,LIQ_000470,BASICO,1,1464.53,True,False
LIQD_001484,LIQ_000470,DESCUENTOS,1,-248.97,False,False
LIQD_001485,LIQ_000470,CARGAS_SOCIALES,1,351.49,False,True
LIQD_001486,LIQ_000471,BASICO,1,1282.59,True,False
LIQD_001487,LIQ_000471,DESCUENTOS,1,-218.04,False,False
LIQD_001488,LIQ_000471,CARGAS_SOCIALES,1,307.82,False,True
LIQD_001489,LIQ_000472,BASICO,1,1374.58,True,False
LIQD_001490,LIQ_000472,DESCUENTOS,1,-233.68,False,False
LIQD_001491,LIQ_000472,CARGAS_SOCIALES,1,329.9,False,True
LIQD_001492,LIQ_000473,BASICO,1,1269.21,True,False
LIQD_001493,LIQ_000473,DESCUENTOS,1,-215.77,False,False
LIQD_001494,LIQ_000473,CARGAS_SOCIALES,1,304.61,False,True
LIQD_001495,LIQ_000474,BASICO,1,1217.65,True,False
LIQD_001496,LIQ_000474,DESCUENTOS,1,-207.0,False,False
LIQD_001497,LIQ_000474,CARGAS_SOCIALES,1,292.24,False,True
LIQD_001498,LIQ_000475,BASICO,1,1178.91,True,False
LIQD_001499,LIQ_000475,DESCUENTOS,1,-200.41,False,False
LIQD_001500,LIQ_000475,CARGAS_SOCIALES,1,282.94,False,True
LIQD_001501,LIQ_000476,BASICO,1,1190.64,True,False
LIQD_001502,LIQ_000476,DESCUENTOS,1,-202.41,False,False
LIQD_001503,LIQ_000476,CARGAS_SOCIALES,1,285.75,False,True
LIQD_001504,LIQ_000477,BASICO,1,1431.15,True,False
LIQD_001505,LIQ_000477,DESCUENTOS,1,-243.3,False,False
LIQD_001506,LIQ_000477,CARGAS_SOCIALES,1,343.48,False,True
LIQD_001507,LIQ_000478,BASICO,1,1284.87,True,False
LIQD_001508,LIQ_000478,DESCUENTOS,1,-218.43,False,False
LIQD_001509,LIQ_000478,CARGAS_SOCIALES,1,308.37,False,True
LIQD_001510,LIQ_000479,BASICO,1,1498.17,True,False
LIQD_001511,LIQ_000479,DESCUENTOS,1,-254.69,False,False
LIQD_001512,LIQ_000479,CARGAS_SOCIALES,1,359.56,False,True
LIQD_001513,LIQ_000480,BASICO,1,1384.3,True,False
LIQD_001514,LIQ_000480,DESCUENTOS,1,-235.33,False,False
LIQD_001515,LIQ_000480,CARGAS_SOCIALES,1,332.23,False,True
LIQD_001516,LIQ_000481,BASICO,1,1299.74,True,False
LIQD_001517,LIQ_000481,DESCUENTOS,1,-220.96,False,False
LIQD_001518,LIQ_000481,CARGAS_SOCIALES,1,311.94,False,True
LIQD_001519,LIQ_000482,BASICO,1,1434.27,True,False
LIQD_001520,LIQ_000482,DESCUENTOS,1,-243.83,False,False
LIQD_001521,LIQ_000482,CARGAS_SOCIALES,1,344.22,False,True
LIQD_001522,LIQ_000483,BASICO,1,1466.13,True,False
LIQD_001523,LIQ_000483,DESCUENTOS,1,-249.24,False,False
LIQD_001524,LIQ_000483,CARGAS_SOCIALES,1,351.87,False,True
LIQD_001525,LIQ_000484,BASICO,1,1190.33,True,False
LIQD_001526,LIQ_000484,DESCUENTOS,1,-202.36,False,False
LIQD_001527,LIQ_000484,CARGAS_SOCIALES,1,285.68,False,True
LIQD_001528,LIQ_000485,BASICO,1,1490.46,True,False
LIQD_001529,LIQ_000485,DESCUENTOS,1,-253.38,False,False
LIQD_001530,LIQ_000485,CARGAS_SOCIALES,1,357.71,False,True
LIQD_001531,LIQ_000486,BASICO,1,1293.15,True,False
LIQD_001532,LIQ_000486,DESCUENTOS,1,-219.84,False,False
LIQD_001533,LIQ_000486,CARGAS_SOCIALES,1,310.36,False,True
LIQD_001534,LIQ_000487,BASICO,1,1863.44,True,False
LIQD_001535,LIQ_000487,DESCUENTOS,1,-316.78,False,False
LIQD_001536,LIQ_000487,CARGAS_SOCIALES,1,447.23,False,True
LIQD_001537,LIQ_000488,BASICO,1,1200.78,True,False
LIQD_001538,LIQ_000488,DESCUENTOS,1,-204.13,False,False
LIQD_001539,LIQ_000488,CARGAS_SOCIALES,1,288.19,False,True
LIQD_001540,LIQ_000489,BASICO,1,1257.06,True,False
LIQD_001541,LIQ_000489,DESCUENTOS,1,-213.7,False,False
LIQD_001542,LIQ_000489,CARGAS_SOCIALES,1,301.69,False,True
LIQD_001543,LIQ_000490,BASICO,1,1192.53,True,False
LIQD_001544,LIQ_000490,DESCUENTOS,1,-202.73,False,False
LIQD_001545,LIQ_000490,CARGAS_SOCIALES,1,286.21,False,True
LIQD_001546,LIQ_000491,BASICO,1,1192.46,True,False
LIQD_001547,LIQ_000491,DESCUENTOS,1,-202.72,False,False
LIQD_001548,LIQ_000491,CARGAS_SOCIALES,1,286.19,False,True
LIQD_001549,LIQ_000492,BASICO,1,1226.53,True,False
LIQD_001550,LIQ_000492,DESCUENTOS,1,-208.51,False,False
LIQD_001551,LIQ_000492,CARGAS_SOCIALES,1,294.37,False,True
LIQD_001552,LIQ_000493,BASICO,1,1262.73,True,False
LIQD_001553,LIQ_000493,DESCUENTOS,1,-214.66,False,False
LIQD_001554,LIQ_000493,CARGAS_SOCIALES,1,303.06,False,True
LIQD_001555,LIQ_000494,BASICO,1,1495.47,True,False
LIQD_001556,LIQ_000494,DESCUENTOS,1,-254.23,False,False
LIQD_001557,LIQ_000494,CARGAS_SOCIALES,1,358.91,False,True
LIQD_001558,LIQ_000495,BASICO,1,1278.2,True,False
LIQD_001559,LIQ_000495,DESCUENTOS,1,-217.29,False,False
LIQD_001560,LIQ_000495,CARGAS_SOCIALES,1,306.77,False,True
