asiento_det_id,asiento_id,cuenta_contable_id,centro_costo_id,debit_amount,credit_amount,memo
ASD_0004519,ASI_001443,CTA_0014,,262.78,0.0,Gasto logistico tercero
ASD_0004520,ASI_001443,CTA_0001,,0.0,262.78,Salida bancos por logistica
ASD_0004521,ASI_001444,CTA_0014,,271.89,0.0,Gasto logistico tercero
ASD_0004522,ASI_001444,CTA_0001,,0.0,271.89,Salida bancos por logistica
ASD_0004523,ASI_001445,CTA_0014,,245.1,0.0,Gasto logistico tercero
ASD_0004524,ASI_001445,CTA_0001,,0.0,245.1,Salida bancos por logistica
ASD_0004525,ASI_001446,CTA_0014,,329.5,0.0,Gasto logistico tercero
ASD_0004526,ASI_001446,CTA_0001,,0.0,329.5,Salida bancos por logistica
ASD_0004527,ASI_001447,CTA_0014,,329.75,0.0,Gasto logistico tercero
ASD_0004528,ASI_001447,CTA_0001,,0.0,329.75,Salida bancos por logistica
ASD_0004529,ASI_001448,CTA_0014,,372.1,0.0,Gasto logistico tercero
ASD_0004530,ASI_001448,CTA_0001,,0.0,372.1,Salida bancos por logistica
ASD_0004531,ASI_001449,CTA_0014,,354.39,0.0,Gasto logistico tercero
ASD_0004532,ASI_001449,CTA_0001,,0.0,354.39,Salida bancos por logistica
ASD_0004533,ASI_001450,CTA_0014,,305.6,0.0,Gasto logistico tercero
ASD_0004534,ASI_001450,CTA_0001,,0.0,305.6,Salida bancos por logistica
ASD_0004535,ASI_001451,CTA_0014,,259.83,0.0,Gasto logistico tercero
ASD_0004536,ASI_001451,CTA_0001,,0.0,259.83,Salida bancos por logistica
ASD_0004537,ASI_001452,CTA_0014,,259.83,0.0,Gasto logistico tercero
ASD_0004538,ASI_001452,CTA_0001,,0.0,259.83,Salida bancos por logistica
ASD_0004539,ASI_001453,CTA_0014,,293.19,0.0,Gasto logistico tercero
ASD_0004540,ASI_001453,CTA_0001,,0.0,293.19,Salida bancos por logistica
ASD_0004541,ASI_001454,CTA_0014,,259.42,0.0,Gasto logistico tercero
ASD_0004542,ASI_001454,CTA_0001,,0.0,259.42,Salida bancos por logistica
ASD_0004543,ASI_001455,CTA_0014,,376.59,0.0,Gasto logistico tercero
ASD_0004544,ASI_001455,CTA_0001,,0.0,376.59,Salida bancos por logistica
ASD_0004545,ASI_001456,CTA_0014,,252.92,0.0,Gasto logistico tercero
ASD_0004546,ASI_001456,CTA_0001,,0.0,252.92,Salida bancos por logistica
ASD_0004547,ASI_001457,CTA_0014,,379.35,0.0,Gasto logistico tercero
ASD_0004548,ASI_001457,CTA_0001,,0.0,379.35,Salida bancos por logistica
ASD_0004549,ASI_001458,CTA_0014,,332.83,0.0,Gasto logistico tercero
ASD_0004550,ASI_001458,CTA_0001,,0.0,332.83,Salida bancos por logistica
ASD_0004551,ASI_001459,CTA_0014,,370.5,0.0,Gasto logistico tercero
ASD_0004552,ASI_001459,CTA_0001,,0.0,370.5,Salida bancos por logistica
ASD_0004553,ASI_001460,CTA_0014,,260.09,0.0,Gasto logistico tercero
ASD_0004554,ASI_001460,CTA_0001,,0.0,260.09,Salida bancos por logistica
ASD_0004555,ASI_001461,CTA_0014,,245.76,0.0,Gasto logistico tercero
ASD_0004556,ASI_001461,CTA_0001,,0.0,245.76,Salida bancos por logistica
ASD_0004557,ASI_001462,CTA_0014,,367.27,0.0,Gasto logistico tercero
ASD_0004558,ASI_001462,CTA_0001,,0.0,367.27,Salida bancos por logistica
ASD_0004559,ASI_001463,CTA_0014,,337.99,0.0,Gasto logistico tercero
ASD_0004560,ASI_001463,CTA_0001,,0.0,337.99,Salida bancos por logistica
ASD_0004561,ASI_001464,CTA_0014,,299.17,0.0,Gasto logistico tercero
ASD_0004562,ASI_001464,CTA_0001,,0.0,299.17,Salida bancos por logistica
ASD_0004563,ASI_001465,CTA_0014,,314.14,0.0,Gasto logistico tercero
ASD_0004564,ASI_001465,CTA_0001,,0.0,314.14,Salida bancos por logistica
ASD_0004565,ASI_001466,CTA_0014,,285.82,0.0,Gasto logistico tercero
ASD_0004566,ASI_001466,CTA_0001,,0.0,285.82,Salida bancos por logistica
ASD_0004567,ASI_001467,CTA_0014,,274.75,0.0,Gasto logistico tercero
ASD_0004568,ASI_001467,CTA_0001,,0.0,274.75,Salida bancos por logistica
ASD_0004569,ASI_001468,CTA_0014,,369.75,0.0,Gasto logistico tercero
ASD_0004570,ASI_001468,CTA_0001,,0.0,369.75,Salida bancos por logistica
ASD_0004571,ASI_001469,CTA_0014,,260.92,0.0,Gasto logistico tercero
ASD_0004572,ASI_001469,CTA_0001,,0.0,260.92,Salida bancos por logistica
ASD_0004573,ASI_001470,CTA_0014,,366.15,0.0,Gasto logistico tercero
ASD_0004574,ASI_001470,CTA_0001,,0.0,366.15,Salida bancos por logistica
ASD_0004575,ASI_001471,CTA_0014,,263.4,0.0,Gasto logistico tercero
ASD_0004576,ASI_001471,CTA_0001,,0.0,263.4,Salida bancos por logistica
ASD_0004577,ASI_001472,CTA_0014,,248.16,0.0,Gasto logistico tercero
ASD_0004578,ASI_001472,CTA_0001,,0.0,248.16,Salida bancos por logistica
ASD_0004579,ASI_001473,CTA_0014,,386.71,0.0,Gasto logistico tercero
ASD_0004580,ASI_001473,CTA_0001,,0.0,386.71,Salida bancos por logistica
ASD_0004581,ASI_001474,CTA_0014,,351.47,0.0,Gasto logistico tercero
ASD_0004582,ASI_001474,CTA_0001,,0.0,351.47,Salida bancos por logistica
ASD_0004583,ASI_001475,CTA_0014,,328.48,0.0,Gasto logistico tercero
ASD_0004584,ASI_001475,CTA_0001,,0.0,328.48,Salida bancos por logistica
ASD_0004585,ASI_001476,CTA_0014,,294.15,0.0,Gasto logistico tercero
ASD_0004586,ASI_001476,CTA_0001,,0.0,294.15,Salida bancos por logistica
ASD_0004587,ASI_001477,CTA_0014,,288.34,0.0,Gasto logistico tercero
ASD_0004588,ASI_001477,CTA_0001,,0.0,288.34,Salida bancos por logistica
ASD_0004589,ASI_001478,CTA_0014,,267.99,0.0,Gasto logistico tercero
ASD_0004590,ASI_001478,CTA_0001,,0.0,267.99,Salida bancos por logistica
ASD_0004591,ASI_001479,CTA_0014,,339.92,0.0,Gasto logistico tercero
ASD_0004592,ASI_001479,CTA_0001,,0.0,339.92,Salida bancos por logistica
ASD_0004593,ASI_001480,CTA_0014,,363.77,0.0,Gasto logistico tercero
ASD_0004594,ASI_001480,CTA_0001,,0.0,363.77,Salida bancos por logistica
ASD_0004595,ASI_001481,CTA_0014,,371.79,0.0,Gasto logistico tercero
ASD_0004596,ASI_001481,CTA_0001,,0.0,371.79,Salida bancos por logistica
ASD_0004597,ASI_001482,CTA_0014,,333.75,0.0,Gasto logistico tercero
ASD_0004598,ASI_001482,CTA_0001,,0.0,333.75,Salida bancos por logistica
ASD_0004599,ASI_001483,CTA_0014,,299.33,0.0,Gasto logistico tercero
ASD_0004600,ASI_001483,CTA_0001,,0.0,299.33,Salida bancos por logistica
ASD_0004601,ASI_001484,CTA_0014,,352.93,0.0,Gasto logistico tercero
ASD_0004602,ASI_001484,CTA_0001,,0.0,352.93,Salida bancos por logistica
ASD_0004603,ASI_001485,CTA_0014,,312.59,0.0,Gasto logistico tercero
ASD_0004604,ASI_001485,CTA_0001,,0.0,312.59,Salida bancos por logistica
ASD_0004605,ASI_001486,CTA_0014,,323.28,0.0,Gasto logistico tercero
ASD_0004606,ASI_001486,CTA_0001,,0.0,323.28,Salida bancos por logistica
ASD_0004607,ASI_001487,CTA_0014,,285.16,0.0,Gasto logistico tercero
ASD_0004608,ASI_001487,CTA_0001,,0.0,285.16,Salida bancos por logistica
ASD_0004609,ASI_001488,CTA_0014,,259.38,0.0,Gasto logistico tercero
ASD_0004610,ASI_001488,CTA_0001,,0.0,259.38,Salida bancos por logistica
ASD_0004611,ASI_001489,CTA_0014,,267.97,0.0,Gasto logistico tercero
ASD_0004612,ASI_001489,CTA_0001,,0.0,267.97,Salida bancos por logistica
ASD_0004613,ASI_001490,CTA_0014,,365.63,0.0,Gasto logistico tercero
ASD_0004614,ASI_001490,CTA_0001,,0.0,365.63,Salida bancos por logistica
ASD_0004615,ASI_001491,CTA_0014,,386.18,0.0,Gasto logistico tercero
ASD_0004616,ASI_001491,CTA_0001,,0.0,386.18,Salida bancos por logistica
ASD_0004617,ASI_001492,CTA_0014,,259.57,0.0,Gasto logistico tercero
ASD_0004618,ASI_001492,CTA_0001,,0.0,259.57,Salida bancos por logistica
ASD_0004619,ASI_001493,CTA_0014,,345.28,0.0,Gasto logistico tercero
ASD_0004620,ASI_001493,CTA_0001,,0.0,345.28,Salida bancos por logistica
ASD_0004621,ASI_001494,CTA_0014,,375.2,0.0,Gasto logistico tercero
ASD_0004622,ASI_001494,CTA_0001,,0.0,375.2,Salida bancos por logistica
ASD_0004623,ASI_001495,CTA_0014,,338.36,0.0,Gasto logistico tercero
ASD_0004624,ASI_001495,CTA_0001,,0.0,338.36,Salida bancos por logistica
ASD_0004625,ASI_001496,CTA_0014,,355.27,0.0,Gasto logistico tercero
ASD_0004626,ASI_001496,CTA_0001,,0.0,355.27,Salida bancos por logistica
ASD_0004627,ASI_001497,CTA_0014,,338.56,0.0,Gasto logistico tercero
ASD_0004628,ASI_001497,CTA_0001,,0.0,338.56,Salida bancos por logistica
ASD_0004629,ASI_001498,CTA_0014,,362.39,0.0,Gasto logistico tercero
ASD_0004630,ASI_001498,CTA_0001,,0.0,362.39,Salida bancos por logistica
ASD_0004631,ASI_001499,CTA_0014,,272.15,0.0,Gasto logistico tercero
ASD_0004632,ASI_001499,CTA_0001,,0.0,272.15,Salida bancos por logistica
ASD_0004633,ASI_001500,CTA_0014,,329.57,0.0,Gasto logistico tercero
ASD_0004634,ASI_001500,CTA_0001,,0.0,329.57,Salida bancos por logistica
ASD_0004635,ASI_001501,CTA_0014,,334.44,0.0,Gasto logistico tercero
ASD_0004636,ASI_001501,CTA_0001,,0.0,334.44,Salida bancos por logistica
ASD_0004637,ASI_001502,CTA_0014,,309.1,0.0,Gasto logistico tercero
ASD_0004638,ASI_001502,CTA_0001,,0.0,309.1,Salida bancos por logistica
ASD_0004639,ASI_001503,CTA_0014,,336.5,0.0,Gasto logistico tercero
ASD_0004640,ASI_001503,CTA_0001,,0.0,336.5,Salida bancos por logistica
ASD_0004641,ASI_001504,CTA_0014,,356.95,0.0,Gasto logistico tercero
ASD_0004642,ASI_001504,CTA_0001,,0.0,356.95,Salida bancos por logistica
ASD_0004643,ASI_001505,CTA_0014,,367.56,0.0,Gasto logistico tercero
ASD_0004644,ASI_001505,CTA_0001,,0.0,367.56,Salida bancos por logistica
ASD_0004645,ASI_001506,CTA_0014,,329.28,0.0,Gasto logistico tercero
ASD_0004646,ASI_001506,CTA_0001,,0.0,329.28,Salida bancos por logistica
ASD_0004647,ASI_001507,CTA_0014,,263.19,0.0,Gasto logistico tercero
ASD_0004648,ASI_001507,CTA_0001,,0.0,263.19,Salida bancos por logistica
ASD_0004649,ASI_001508,CTA_0014,,327.75,0.0,Gasto logistico tercero
ASD_0004650,ASI_001508,CTA_0001,,0.0,327.75,Salida bancos por logistica
ASD_0004651,ASI_001509,CTA_0014,,350.72,0.0,Gasto logistico tercero
ASD_0004652,ASI_001509,CTA_0001,,0.0,350.72,Salida bancos por logistica
ASD_0004653,ASI_001510,CTA_0014,,337.57,0.0,Gasto logistico tercero
ASD_0004654,ASI_001510,CTA_0001,,0.0,337.57,Salida bancos por logistica
ASD_0004655,ASI_001511,CTA_0014,,359.04,0.0,Gasto logistico tercero
ASD_0004656,ASI_001511,CTA_0001,,0.0,359.04,Salida bancos por logistica
ASD_0004657,ASI_001512,CTA_0014,,337.75,0.0,Gasto logistico tercero
ASD_0004658,ASI_001512,CTA_0001,,0.0,337.75,Salida bancos por logistica
ASD_0004659,ASI_001513,CTA_0014,,299.15,0.0,Gasto logistico tercero
ASD_0004660,ASI_001513,CTA_0001,,0.0,299.15,Salida bancos por logistica
ASD_0004661,ASI_001514,CTA_0014,,378.75,0.0,Gasto logistico tercero
ASD_0004662,ASI_001514,CTA_0001,,0.0,378.75,Salida bancos por logistica
ASD_0004663,ASI_001515,CTA_0014,,326.59,0.0,Gasto logistico tercero
ASD_0004664,ASI_001515,CTA_0001,,0.0,326.59,Salida bancos por logistica
ASD_0004665,ASI_001516,CTA_0014,,255.49,0.0,Gasto logistico tercero
ASD_0004666,ASI_001516,CTA_0001,,0.0,255.49,Salida bancos por logistica
ASD_0004667,ASI_001517,CTA_0014,,277.1,0.0,Gasto logistico tercero
ASD_0004668,ASI_001517,CTA_0001,,0.0,277.1,Salida bancos por logistica
ASD_0004669,ASI_001518,CTA_0014,,390.87,0.0,Gasto logistico tercero
ASD_0004670,ASI_001518,CTA_0001,,0.0,390.87,Salida bancos por logistica
ASD_0004671,ASI_001519,CTA_0014,,283.43,0.0,Gasto logistico tercero
ASD_0004672,ASI_001519,CTA_0001,,0.0,283.43,Salida bancos por logistica
ASD_0004673,ASI_001520,CTA_0014,,299.1,0.0,Gasto logistico tercero
ASD_0004674,ASI_001520,CTA_0001,,0.0,299.1,Salida bancos por logistica
ASD_0004675,ASI_001521,CTA_0014,,305.92,0.0,Gasto logistico tercero
ASD_0004676,ASI_001521,CTA_0001,,0.0,305.92,Salida bancos por logistica
ASD_0004677,ASI_001522,CTA_0014,,369.45,0.0,Gasto logistico tercero
ASD_0004678,ASI_001522,CTA_0001,,0.0,369.45,Salida bancos por logistica
ASD_0004679,ASI_001523,CTA_0014,,340.05,0.0,Gasto logistico tercero
ASD_0004680,ASI_001523,CTA_0001,,0.0,340.05,Salida bancos por logistica
ASD_0004681,ASI_001524,CTA_0014,,308.77,0.0,Gasto logistico tercero
ASD_0004682,ASI_001524,CTA_0001,,0.0,308.77,Salida bancos por logistica
ASD_0004683,ASI_001525,CTA_0014,,387.71,0.0,Gasto logistico tercero
ASD_0004684,ASI_001525,CTA_0001,,0.0,387.71,Salida bancos por logistica
ASD_0004685,ASI_001526,CTA_0014,,326.95,0.0,Gasto logistico tercero
ASD_0004686,ASI_001526,CTA_0001,,0.0,326.95,Salida bancos por logistica
ASD_0004687,ASI_001527,CTA_0014,,279.93,0.0,Gasto logistico tercero
ASD_0004688,ASI_001527,CTA_0001,,0.0,279.93,Salida bancos por logistica
ASD_0004689,ASI_001528,CTA_0014,,342.13,0.0,Gasto logistico tercero
ASD_0004690,ASI_001528,CTA_0001,,0.0,342.13,Salida bancos por logistica
ASD_0004691,ASI_001529,CTA_0014,,363.69,0.0,Gasto logistico tercero
ASD_0004692,ASI_001529,CTA_0001,,0.0,363.69,Salida bancos por logistica
ASD_0004693,ASI_001530,CTA_0014,,249.25,0.0,Gasto logistico tercero
ASD_0004694,ASI_001530,CTA_0001,,0.0,249.25,Salida bancos por logistica
ASD_0004695,ASI_001531,CTA_0014,,379.61,0.0,Gasto logistico tercero
ASD_0004696,ASI_001531,CTA_0001,,0.0,379.61,Salida bancos por logistica
ASD_0004697,ASI_001532,CTA_0014,,336.13,0.0,Gasto logistico tercero
ASD_0004698,ASI_001532,CTA_0001,,0.0,336.13,Salida bancos por logistica
ASD_0004699,ASI_001533,CTA_0014,,303.3,0.0,Gasto logistico tercero
ASD_0004700,ASI_001533,CTA_0001,,0.0,303.3,Salida bancos por logistica
ASD_0004701,ASI_001534,CTA_0014,,255.65,0.0,Gasto logistico tercero
ASD_0004702,ASI_001534,CTA_0001,,0.0,255.65,Salida bancos por logistica
ASD_0004703,ASI_001535,CTA_0014,,269.56,0.0,Gasto logistico tercero
ASD_0004704,ASI_001535,CTA_0001,,0.0,269.56,Salida bancos por logistica
ASD_0004705,ASI_001536,CTA_0014,,330.48,0.0,Gasto logistico tercero
ASD_0004706,ASI_001536,CTA_0001,,0.0,330.48,Salida bancos por logistica
ASD_0004707,ASI_001537,CTA_0014,,272.19,0.0,Gasto logistico tercero
ASD_0004708,ASI_001537,CTA_0001,,0.0,272.19,Salida bancos por logistica
ASD_0004709,ASI_001538,CTA_0014,,303.17,0.0,Gasto logistico tercero
ASD_0004710,ASI_001538,CTA_0001,,0.0,303.17,Salida bancos por logistica
ASD_0004711,ASI_001539,CTA_0014,,385.47,0.0,Gasto logistico tercero
ASD_0004712,ASI_001539,CTA_0001,,0.0,385.47,Salida bancos por logistica
ASD_0004713,ASI_001540,CTA_0014,,385.66,0.0,Gasto logistico tercero
ASD_0004714,ASI_001540,CTA_0001,,0.0,385.66,Salida bancos por logistica
ASD_0004715,ASI_001541,CTA_0014,,372.9,0.0,Gasto logistico tercero
ASD_0004716,ASI_001541,CTA_0001,,0.0,372.9,Salida bancos por logistica
ASD_0004717,ASI_001542,CTA_0014,,341.3,0.0,Gasto logistico tercero
ASD_0004718,ASI_001542,CTA_0001,,0.0,341.3,Salida bancos por logistica
ASD_0004719,ASI_001543,CTA_0014,,351.94,0.0,Gasto logistico tercero
ASD_0004720,ASI_001543,CTA_0001,,0.0,351.94,Salida bancos por logistica
ASD_0004721,ASI_001544,CTA_0014,,392.41,0.0,Gasto logistico tercero
ASD_0004722,ASI_001544,CTA_0001,,0.0,392.41,Salida bancos por logistica
ASD_0004723,ASI_001545,CTA_0014,,365.7,0.0,Gasto logistico tercero
ASD_0004724,ASI_001545,CTA_0001,,0.0,365.7,Salida bancos por logistica
ASD_0004725,ASI_001546,CTA_0014,,249.38,0.0,Gasto logistico tercero
ASD_0004726,ASI_001546,CTA_0001,,0.0,249.38,Salida bancos por logistica
ASD_0004727,ASI_001547,CTA_0014,,324.21,0.0,Gasto logistico tercero
ASD_0004728,ASI_001547,CTA_0001,,0.0,324.21,Salida bancos por logistica
ASD_0004729,ASI_001548,CTA_0014,,298.88,0.0,Gasto logistico tercero
ASD_0004730,ASI_001548,CTA_0001,,0.0,298.88,Salida bancos por logistica
ASD_0004731,ASI_001549,CTA_0014,,327.29,0.0,Gasto logistico tercero
ASD_0004732,ASI_001549,CTA_0001,,0.0,327.29,Salida bancos por logistica
ASD_0004733,ASI_001550,CTA_0014,,229.63,0.0,Gasto logistico tercero
ASD_0004734,ASI_001550,CTA_0001,,0.0,229.63,Salida bancos por logistica
ASD_0004735,ASI_001551,CTA_0014,,318.78,0.0,Gasto logistico tercero
ASD_0004736,ASI_001551,CTA_0001,,0.0,318.78,Salida bancos por logistica
ASD_0004737,ASI_001552,CTA_0014,,296.5,0.0,Gasto logistico tercero
ASD_0004738,ASI_001552,CTA_0001,,0.0,296.5,Salida bancos por logistica
ASD_0004739,ASI_001553,CTA_0014,,279.91,0.0,Gasto logistico tercero
ASD_0004740,ASI_001553,CTA_0001,,0.0,279.91,Salida bancos por logistica
ASD_0004741,ASI_001554,CTA_0014,,239.13,0.0,Gasto logistico tercero
ASD_0004742,ASI_001554,CTA_0001,,0.0,239.13,Salida bancos por logistica
ASD_0004743,ASI_001555,CTA_0014,,362.47,0.0,Gasto logistico tercero
ASD_0004744,ASI_001555,CTA_0001,,0.0,362.47,Salida bancos por logistica
ASD_0004745,ASI_001556,CTA_0014,,302.15,0.0,Gasto logistico tercero
ASD_0004746,ASI_001556,CTA_0001,,0.0,302.15,Salida bancos por logistica
ASD_0004747,ASI_001557,CTA_0014,,339.22,0.0,Gasto logistico tercero
ASD_0004748,ASI_001557,CTA_0001,,0.0,339.22,Salida bancos por logistica
ASD_0004749,ASI_001558,CTA_0014,,310.73,0.0,Gasto logistico tercero
ASD_0004750,ASI_001558,CTA_0001,,0.0,310.73,Salida bancos por logistica
ASD_0004751,ASI_001559,CTA_0014,,320.72,0.0,Gasto logistico tercero
ASD_0004752,ASI_001559,CTA_0001,,0.0,320.72,Salida bancos por logistica
ASD_0004753,ASI_001560,CTA_0014,,317.67,0.0,Gasto logistico tercero
ASD_0004754,ASI_001560,CTA_0001,,0.0,317.67,Salida bancos por logistica
ASD_0004755,ASI_001561,CTA_0014,,321.42,0.0,Gasto logistico tercero
ASD_0004756,ASI_001561,CTA_0001,,0.0,321.42,Salida bancos por logistica
ASD_0004757,ASI_001562,CTA_0014,,325.86,0.0,Gasto logistico tercero
ASD_0004758,ASI_001562,CTA_0001,,0.0,325.86,Salida bancos por logistica
ASD_0004759,ASI_001563,CTA_0014,,374.17,0.0,Gasto logistico tercero
ASD_0004760,ASI_001563,CTA_0001,,0.0,374.17,Salida bancos por logistica
ASD_0004761,ASI_001564,CTA_0014,,301.53,0.0,Gasto logistico tercero
ASD_0004762,ASI_001564,CTA_0001,,0.0,301.53,Salida bancos por logistica
ASD_0004763,ASI_001565,CTA_0014,,379.63,0.0,Gasto logistico tercero
ASD_0004764,ASI_001565,CTA_0001,,0.0,379.63,Salida bancos por logistica
ASD_0004765,ASI_001566,CTA_0014,,338.32,0.0,Gasto logistico tercero
ASD_0004766,ASI_001566,CTA_0001,,0.0,338.32,Salida bancos por logistica
ASD_0004767,ASI_001567,CTA_0014,,362.17,0.0,Gasto logistico tercero
ASD_0004768,ASI_001567,CTA_0001,,0.0,362.17,Salida bancos por logistica
ASD_0004769,ASI_001568,CTA_0014,,351.84,0.0,Gasto logistico tercero
ASD_0004770,ASI_001568,CTA_0001,,0.0,351.84,Salida bancos por logistica
ASD_0004771,ASI_001569,CTA_0014,,293.41,0.0,Gasto logistico tercero
ASD_0004772,ASI_001569,CTA_0001,,0.0,293.41,Salida bancos por logistica
ASD_0004773,ASI_001570,CTA_0014,,381.48,0.0,Gasto logistico tercero
ASD_0004774,ASI_001570,CTA_0001,,0.0,381.48,Salida bancos por logistica
ASD_0004775,ASI_001571,CTA_0014,,262.08,0.0,Gasto logistico tercero
ASD_0004776,ASI_001571,CTA_0001,,0.0,262.08,Salida bancos por logistica
ASD_0004777,ASI_001572,CTA_0014,,242.64,0.0,Gasto logistico tercero
ASD_0004778,ASI_001572,CTA_0001,,0.0,242.64,Salida bancos por logistica
ASD_0004779,ASI_001573,CTA_0014,,364.58,0.0,Gasto logistico tercero
ASD_0004780,ASI_001573,CTA_0001,,0.0,364.58,Salida bancos por logistica
ASD_0004781,ASI_001574,CTA_0014,,315.43,0.0,Gasto logistico tercero
ASD_0004782,ASI_001574,CTA_0001,,0.0,315.43,Salida bancos por logistica
ASD_0004783,ASI_001575,CTA_0014,,356.08,0.0,Gasto logistico tercero
ASD_0004784,ASI_001575,CTA_0001,,0.0,356.08,Salida bancos por logistica
ASD_0004785,ASI_001576,CTA_0014,,306.08,0.0,Gasto logistico tercero
ASD_0004786,ASI_001576,CTA_0001,,0.0,306.08,Salida bancos por logistica
ASD_0004787,ASI_001577,CTA_0014,,271.4,0.0,Gasto logistico tercero
ASD_0004788,ASI_001577,CTA_0001,,0.0,271.4,Salida bancos por logistica
ASD_0004789,ASI_001578,CTA_0014,,331.44,0.0,Gasto logistico tercero
ASD_0004790,ASI_001578,CTA_0001,,0.0,331.44,Salida bancos por logistica
ASD_0004791,ASI_001579,CTA_0009,,7638.88,0.0,Cancelacion cargas sociales
ASD_0004792,ASI_001579,CTA_0001,,0.0,7638.88,Salida bancos por impuestos
ASD_0004793,ASI_001580,CTA_0009,,7654.27,0.0,Cancelacion cargas sociales
ASD_0004794,ASI_001580,CTA_0001,,0.0,7654.27,Salida bancos por impuestos
ASD_0004795,ASI_001581,CTA_0009,,7660.62,0.0,Cancelacion cargas sociales
ASD_0004796,ASI_001581,CTA_0001,,0.0,7660.62,Salida bancos por impuestos
ASD_0004797,ASI_001582,CTA_0009,,7624.92,0.0,Cancelacion cargas sociales
ASD_0004798,ASI_001582,CTA_0001,,0.0,7624.92,Salida bancos por impuestos
ASD_0004799,ASI_001583,CTA_0009,,7982.33,0.0,Cancelacion cargas sociales
ASD_0004800,ASI_001583,CTA_0001,,0.0,7982.33,Salida bancos por impuestos
ASD_0004801,ASI_001584,CTA_0009,,8052.95,0.0,Cancelacion cargas sociales
ASD_0004802,ASI_001584,CTA_0001,,0.0,8052.95,Salida bancos por impuestos
ASD_0004803,ASI_001585,CTA_0007,,8878.67,0.0,Cancelacion IVA debito
ASD_0004804,ASI_001585,CTA_0009,,7710.65,0.0,Cancelacion cargas sociales
ASD_0004805,ASI_001585,CTA_0001,,0.0,16589.32,Salida bancos por impuestos
ASD_0004806,ASI_001586,CTA_0007,,10785.99,0.0,Cancelacion IVA debito
ASD_0004807,ASI_001586,CTA_0009,,7609.94,0.0,Cancelacion cargas sociales
ASD_0004808,ASI_001586,CTA_0001,,0.0,18395.93,Salida bancos por impuestos
ASD_0004809,ASI_001587,CTA_0007,,14041.14,0.0,Cancelacion IVA debito
ASD_0004810,ASI_001587,CTA_0009,,7663.94,0.0,Cancelacion cargas sociales
ASD_0004811,ASI_001587,CTA_0001,,0.0,21705.08,Salida bancos por impuestos
ASD_0004812,ASI_001588,CTA_0007,,14953.19,0.0,Cancelacion IVA debito
ASD_0004813,ASI_001588,CTA_0009,,8008.46,0.0,Cancelacion cargas sociales
ASD_0004814,ASI_001588,CTA_0001,,0.0,22961.65,Salida bancos por impuestos
ASD_0004815,ASI_001589,CTA_0007,,28361.9,0.0,Cancelacion IVA debito
ASD_0004816,ASI_001589,CTA_0009,,8097.45,0.0,Cancelacion cargas sociales
ASD_0004817,ASI_001589,CTA_0001,,0.0,36459.35,Salida bancos por impuestos
ASD_0004818,ASI_001590,CTA_0007,,85892.34,0.0,Cancelacion IVA debito
ASD_0004819,ASI_001590,CTA_0009,,7683.62,0.0,Cancelacion cargas sociales
ASD_0004820,ASI_001590,CTA_0001,,0.0,93575.96,Salida bancos por impuestos
ASD_0004821,ASI_001591,CTA_0007,,39260.21,0.0,Cancelacion IVA debito
ASD_0004822,ASI_001591,CTA_0009,,7640.37,0.0,Cancelacion cargas sociales
ASD_0004823,ASI_001591,CTA_0001,,0.0,46900.58,Salida bancos por impuestos
ASD_0004824,ASI_001592,CTA_0007,,57785.37,0.0,Cancelacion IVA debito
ASD_0004825,ASI_001592,CTA_0009,,7599.76,0.0,Cancelacion cargas sociales
ASD_0004826,ASI_001592,CTA_0001,,0.0,65385.13,Salida bancos por impuestos
ASD_0004827,ASI_001593,CTA_0007,,30903.72,0.0,Cancelacion IVA debito
ASD_0004828,ASI_001593,CTA_0009,,7618.1,0.0,Cancelacion cargas sociales
ASD_0004829,ASI_001593,CTA_0001,,0.0,38521.82,Salida bancos por impuestos
ASD_0004830,ASI_001594,CTA_0009,,7583.43,0.0,Cancelacion cargas sociales
ASD_0004831,ASI_001594,CTA_0001,,0.0,7583.43,Salida bancos por impuestos
ASD_0004832,ASI_001595,CTA_0009,,8004.6,0.0,Cancelacion cargas sociales
ASD_0004833,ASI_001595,CTA_0001,,0.0,8004.6,Salida bancos por impuestos
ASD_0004834,ASI_001596,CTA_0009,,8108.53,0.0,Cancelacion cargas sociales
ASD_0004835,ASI_001596,CTA_0001,,0.0,8108.53,Salida bancos por impuestos
ASD_0004836,ASI_001597,CTA_0007,,53402.57,0.0,Cancelacion IVA debito
ASD_0004837,ASI_001597,CTA_0009,,7623.8,0.0,Cancelacion cargas sociales
ASD_0004838,ASI_001597,CTA_0001,,0.0,61026.37,Salida bancos por impuestos
ASD_0004839,ASI_001598,CTA_0009,,7676.88,0.0,Cancelacion cargas sociales
ASD_0004840,ASI_001598,CTA_0001,,0.0,7676.88,Salida bancos por impuestos
ASD_0004841,ASI_001599,CTA_0009,,7637.06,0.0,Cancelacion cargas sociales
ASD_0004842,ASI_001599,CTA_0001,,0.0,7637.06,Salida bancos por impuestos
ASD_0004843,ASI_001600,CTA_0007,,23535.28,0.0,Cancelacion IVA debito
ASD_0004844,ASI_001600,CTA_0009,,8111.36,0.0,Cancelacion cargas sociales
ASD_0004845,ASI_001600,CTA_0001,,0.0,31646.64,Salida bancos por impuestos
ASD_0004846,ASI_001601,CTA_0007,,51432.93,0.0,Cancelacion IVA debito
