asiento_id,empresa_id,entry_date,entry_type,source_table,source_id
ASI_000822,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000388
ASI_000823,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000389
ASI_000824,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000390
ASI_000825,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000391
ASI_000826,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000392
ASI_000827,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000393
ASI_000828,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000394
ASI_000829,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000395
ASI_000830,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000396
ASI_000831,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000397
ASI_000832,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000398
ASI_000833,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000399
ASI_000834,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000400
ASI_000835,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000401
ASI_000836,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000402
ASI_000837,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000403
ASI_000838,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000404
ASI_000839,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000405
ASI_000840,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000406
ASI_000841,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000407
ASI_000842,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000408
ASI_000843,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000409
ASI_000844,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000410
ASI_000845,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000411
ASI_000846,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000412
ASI_000847,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000413
ASI_000848,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000414
ASI_000849,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000415
ASI_000850,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000416
ASI_000851,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000417
ASI_000852,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000418
ASI_000853,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000419
ASI_000854,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000420
ASI_000855,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000421
ASI_000856,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000422
ASI_000857,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000423
ASI_000858,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000424
ASI_000859,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000425
ASI_000860,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000426
ASI_000861,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000427
ASI_000862,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000428
ASI_000863,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000429
ASI_000864,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000430
ASI_000865,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000431
ASI_000866,EMP_0001,2024-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000432
ASI_000867,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000433
ASI_000868,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000434
ASI_000869,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000435
ASI_000870,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000436
ASI_000871,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000437
ASI_000872,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000438
ASI_000873,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000439
ASI_000874,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000440
ASI_000875,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000441
ASI_000876,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000442
ASI_000877,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000443
ASI_000878,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000444
ASI_000879,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000445
ASI_000880,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000446
ASI_000881,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000447
ASI_000882,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000448
ASI_000883,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000449
ASI_000884,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000450
ASI_000885,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000451
ASI_000886,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000452
ASI_000887,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000453
ASI_000888,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000454
ASI_000889,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000455
ASI_000890,EMP_0001,2025-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000456
ASI_000891,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000457
ASI_000892,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000458
ASI_000893,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000459
ASI_000894,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000460
ASI_000895,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000461
ASI_000896,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000462
ASI_000897,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000463
ASI_000898,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000464
ASI_000899,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000465
ASI_000900,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000466
ASI_000901,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000467
ASI_000902,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000468
ASI_000903,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000469
ASI_000904,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000470
ASI_000905,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000471
ASI_000906,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000472
ASI_000907,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000473
ASI_000908,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000474
ASI_000909,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000475
ASI_000910,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000476
ASI_000911,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000477
ASI_000912,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000478
ASI_000913,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000479
ASI_000914,EMP_0001,2025-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000480
ASI_000915,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000481
ASI_000916,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000482
ASI_000917,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000483
ASI_000918,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000484
ASI_000919,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000485
ASI_000920,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000486
ASI_000921,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000487
ASI_000922,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000488
ASI_000923,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000489
ASI_000924,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000490
ASI_000925,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000491
ASI_000926,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000492
ASI_000927,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000493
ASI_000928,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000494
ASI_000929,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000495
ASI_000930,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000496
ASI_000931,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000497
ASI_000932,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000498
ASI_000933,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000499
ASI_000934,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000500
ASI_000935,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000501
ASI_000936,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000502
ASI_000937,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000503
ASI_000938,EMP_0001,2025-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000504
ASI_000939,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000505
ASI_000940,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000506
ASI_000941,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000507
ASI_000942,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000508
ASI_000943,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000509
ASI_000944,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000510
ASI_000945,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000511
ASI_000946,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000512
ASI_000947,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000513
ASI_000948,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000514
ASI_000949,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000515
ASI_000950,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000516
ASI_000951,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000517
ASI_000952,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000518
ASI_000953,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000519
ASI_000954,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000520
ASI_000955,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000521
ASI_000956,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000522
ASI_000957,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000523
ASI_000958,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000524
ASI_000959,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000525
ASI_000960,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000526
ASI_000961,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000527
ASI_000962,EMP_0001,2025-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000528
ASI_000963,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000529
ASI_000964,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000530
ASI_000965,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000531
ASI_000966,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000532
ASI_000967,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000533
ASI_000968,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000534
ASI_000969,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000535
ASI_000970,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000536
ASI_000971,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000537
ASI_000972,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000538
ASI_000973,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000539
ASI_000974,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000540
ASI_000975,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000541
ASI_000976,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000542
ASI_000977,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000543
ASI_000978,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000544
ASI_000979,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000545
ASI_000980,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000546
ASI_000981,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000547
ASI_000982,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000548
ASI_000983,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000549
ASI_000984,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000550
ASI_000985,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000551
ASI_000986,EMP_0001,2025-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000552
ASI_000987,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000553
ASI_000988,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000554
ASI_000989,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000555
ASI_000990,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000556
ASI_000991,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000557
ASI_000992,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000558
ASI_000993,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000559
ASI_000994,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000560
ASI_000995,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000561
ASI_000996,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000562
ASI_000997,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000563
ASI_000998,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000564
ASI_000999,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000565
ASI_001000,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000566
ASI_001001,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000567
ASI_001002,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000568
ASI_001003,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000569
ASI_001004,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000570
ASI_001005,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000571
ASI_001006,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000572
ASI_001007,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000573
ASI_001008,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000574
ASI_001009,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000575
ASI_001010,EMP_0001,2025-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000576
ASI_001011,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000577
ASI_001012,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000578
ASI_001013,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000579
ASI_001014,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000580
ASI_001015,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000581
ASI_001016,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000582
ASI_001017,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000583
ASI_001018,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000584
ASI_001019,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000585
ASI_001020,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000586
ASI_001021,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000587
ASI_001022,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000588
ASI_001023,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000589
ASI_001024,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000590
ASI_001025,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000591
ASI_001026,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000592
ASI_001027,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000593
ASI_001028,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000594
ASI_001029,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000595
ASI_001030,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000596
ASI_001031,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000597
ASI_001032,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000598
ASI_001033,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000599
ASI_001034,EMP_0001,2025-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000600
ASI_001035,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000601
ASI_001036,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000602
ASI_001037,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000603
ASI_001038,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000604
ASI_001039,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000605
ASI_001040,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000606
ASI_001041,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000607
ASI_001042,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000608
ASI_001043,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000609
ASI_001044,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000610
ASI_001045,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000611
ASI_001046,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000612
ASI_001047,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000613
ASI_001048,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000614
ASI_001049,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000615
ASI_001050,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000616
ASI_001051,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000617
ASI_001052,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000618
ASI_001053,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000619
ASI_001054,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000620
ASI_001055,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000621
ASI_001056,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000622
ASI_001057,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000623
ASI_001058,EMP_0001,2025-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000624
ASI_001059,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000625
ASI_001060,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000626
ASI_001061,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000627
ASI_001062,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000628
ASI_001063,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000629
ASI_001064,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000630
ASI_001065,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000631
ASI_001066,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000632
ASI_001067,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000633
ASI_001068,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000634
ASI_001069,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000635
ASI_001070,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000636
ASI_001071,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000637
ASI_001072,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000638
ASI_001073,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000639
ASI_001074,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000640
ASI_001075,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000641
ASI_001076,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000642
ASI_001077,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000643
ASI_001078,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000644
ASI_001079,EMP_0001,2025-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000645
