movimiento_stock_id,movement_type,movement_date,product_id,deposit_id,lot_quality_id,quantity_in,quantity_out,unit_cost,movement_value_in,movement_value_out,source_table,source_id,net_quantity,net_value
MST_000410,MANTENIMIENTO_SALIDA,2024-10-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00093,-1.0,-15.0
MST_000411,MANTENIMIENTO_SALIDA,2024-10-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00094,-1.0,-26.0
MST_000087,COMPRA_INGRESO,2024-10-11,PROD_0008,DEP_0001,,10312.6,0.0,0.8276,8534.71,0.0,erp_recepciones_compra_det,RCD_00087,10312.6,8534.71
MST_000696,MANTENIMIENTO_SALIDA,2024-10-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00379,-1.0,-15.0
MST_000697,MANTENIMIENTO_SALIDA,2024-10-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00380,-1.0,-26.0
MST_000536,MANTENIMIENTO_SALIDA,2024-10-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00219,-1.0,-15.0
MST_000537,MANTENIMIENTO_SALIDA,2024-10-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00220,-1.0,-26.0
MST_000113,COMPRA_INGRESO,2024-10-14,PROD_0007,DEP_0001,,23977.74,0.0,0.6202,14870.99,0.0,erp_recepciones_compra_det,RCD_00113,23977.74,14870.99
MST_000070,COMPRA_INGRESO,2024-10-15,PROD_0008,DEP_0001,,18896.14,0.0,0.822,15532.63,0.0,erp_recepciones_compra_det,RCD_00070,18896.14,15532.63
MST_000122,COMPRA_INGRESO,2024-10-15,PROD_0012,DEP_0001,,1925.85,0.0,1.2363,2380.93,0.0,erp_recepciones_compra_det,RCD_00122,1925.85,2380.93
MST_000102,COMPRA_INGRESO,2024-10-19,PROD_0005,DEP_0001,,10312.85,0.0,1.2138,12517.74,0.0,erp_recepciones_compra_det,RCD_00102,10312.85,12517.74
MST_000118,COMPRA_INGRESO,2024-10-22,PROD_0005,DEP_0001,,7034.8,0.0,1.3807,9712.95,0.0,erp_recepciones_compra_det,RCD_00118,7034.8,9712.95
MST_000067,COMPRA_INGRESO,2024-10-23,PROD_0012,DEP_0001,,3032.43,0.0,1.1644,3530.96,0.0,erp_recepciones_compra_det,RCD_00067,3032.43,3530.96
MST_000124,COMPRA_INGRESO,2024-10-23,PROD_0007,DEP_0001,,26491.98,0.0,0.6346,16811.81,0.0,erp_recepciones_compra_det,RCD_00124,26491.98,16811.81
MST_000063,COMPRA_INGRESO,2024-10-24,PROD_0005,DEP_0001,,10175.86,0.0,1.3359,13593.93,0.0,erp_recepciones_compra_det,RCD_00063,10175.86,13593.93
MST_000106,COMPRA_INGRESO,2024-10-24,PROD_0012,DEP_0001,,2981.83,0.0,1.2546,3741.0,0.0,erp_recepciones_compra_det,RCD_00106,2981.83,3741.0
MST_000114,COMPRA_INGRESO,2024-10-24,PROD_0008,DEP_0001,,11488.35,0.0,0.7753,8906.92,0.0,erp_recepciones_compra_det,RCD_00114,11488.35,8906.92
MST_000076,COMPRA_INGRESO,2024-10-25,PROD_0008,DEP_0001,,9268.01,0.0,0.7845,7270.75,0.0,erp_recepciones_compra_det,RCD_00076,9268.01,7270.75
MST_000069,COMPRA_INGRESO,2024-10-27,PROD_0007,DEP_0001,,37836.11,0.0,0.6561,24824.27,0.0,erp_recepciones_compra_det,RCD_00069,37836.11,24824.27
MST_000125,COMPRA_INGRESO,2024-10-28,PROD_0008,DEP_0001,,12448.86,0.0,0.716,8913.38,0.0,erp_recepciones_compra_det,RCD_00125,12448.86,8913.38
MST_000093,COMPRA_INGRESO,2024-10-29,PROD_0008,DEP_0001,,15261.94,0.0,0.8092,12349.96,0.0,erp_recepciones_compra_det,RCD_00093,15261.94,12349.96
MST_000075,COMPRA_INGRESO,2024-10-31,PROD_0007,DEP_0001,,18277.48,0.0,0.6493,11867.57,0.0,erp_recepciones_compra_det,RCD_00075,18277.48,11867.57
MST_000538,MANTENIMIENTO_SALIDA,2024-11-02,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00221,-1.0,-15.0
MST_000539,MANTENIMIENTO_SALIDA,2024-11-02,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00222,-1.0,-26.0
MST_000222,CONSUMO_INSUMO,2024-11-03,PROD_0005,DEP_0001,,0.0,14189.0,1.2829,0.0,18203.07,erp_consumo_insumos,CONS_00079,-14189.0,-18203.07
MST_000476,MANTENIMIENTO_SALIDA,2024-11-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00159,-1.0,-15.0
MST_000477,MANTENIMIENTO_SALIDA,2024-11-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00160,-1.0,-26.0
MST_000350,MANTENIMIENTO_SALIDA,2024-11-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00033,-1.0,-15.0
MST_000351,MANTENIMIENTO_SALIDA,2024-11-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00034,-1.0,-26.0
MST_000089,COMPRA_INGRESO,2024-11-06,PROD_0010,DEP_0001,,38.64,0.0,18.4274,712.03,0.0,erp_recepciones_compra_det,RCD_00089,38.64,712.03
MST_000103,COMPRA_INGRESO,2024-11-06,PROD_0008,DEP_0001,,7731.41,0.0,0.7646,5911.44,0.0,erp_recepciones_compra_det,RCD_00103,7731.41,5911.44
MST_000199,CONSUMO_INSUMO,2024-11-06,PROD_0007,DEP_0001,,0.0,35586.0,0.6409,0.0,22807.07,erp_consumo_insumos,CONS_00056,-35586.0,-22807.07
MST_000200,CONSUMO_INSUMO,2024-11-06,PROD_0008,DEP_0001,,0.0,17793.0,0.7695,0.0,13691.71,erp_consumo_insumos,CONS_00057,-17793.0,-13691.71
MST_000760,MANTENIMIENTO_SALIDA,2024-11-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00443,-1.0,-15.0
MST_000761,MANTENIMIENTO_SALIDA,2024-11-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00444,-1.0,-26.0
MST_000094,COMPRA_INGRESO,2024-11-09,PROD_0009,DEP_0001,,356.91,0.0,6.788,2422.71,0.0,erp_recepciones_compra_det,RCD_00094,356.91,2422.71
MST_000698,MANTENIMIENTO_SALIDA,2024-11-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00381,-1.0,-15.0
MST_000699,MANTENIMIENTO_SALIDA,2024-11-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00382,-1.0,-26.0
MST_000095,COMPRA_INGRESO,2024-11-11,PROD_0010,DEP_0001,,59.71,0.0,18.8966,1128.32,0.0,erp_recepciones_compra_det,RCD_00095,59.71,1128.32
MST_000412,MANTENIMIENTO_SALIDA,2024-11-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00095,-1.0,-15.0
MST_000413,MANTENIMIENTO_SALIDA,2024-11-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00096,-1.0,-26.0
MST_000646,MANTENIMIENTO_SALIDA,2024-11-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00329,-1.0,-15.0
MST_000647,MANTENIMIENTO_SALIDA,2024-11-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00330,-1.0,-26.0
MST_000077,COMPRA_INGRESO,2024-11-12,PROD_0009,DEP_0001,,216.38,0.0,6.72,1454.07,0.0,erp_recepciones_compra_det,RCD_00077,216.38,1454.07
MST_000127,COMPRA_INGRESO,2024-11-12,PROD_0010,DEP_0001,,49.65,0.0,18.0565,896.51,0.0,erp_recepciones_compra_det,RCD_00127,49.65,896.51
MST_000600,MANTENIMIENTO_SALIDA,2024-11-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00283,-1.0,-15.0
MST_000601,MANTENIMIENTO_SALIDA,2024-11-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00284,-1.0,-26.0
MST_000126,COMPRA_INGRESO,2024-11-13,PROD_0009,DEP_0001,,287.48,0.0,5.9591,1713.12,0.0,erp_recepciones_compra_det,RCD_00126,287.48,1713.12
MST_000072,COMPRA_INGRESO,2024-11-15,PROD_0010,DEP_0001,,74.79,0.0,17.5542,1312.88,0.0,erp_recepciones_compra_det,RCD_00072,74.79,1312.88
MST_000239,CONSUMO_INSUMO,2024-11-15,PROD_0005,DEP_0001,,0.0,6776.0,1.2829,0.0,8692.93,erp_consumo_insumos,CONS_00096,-6776.0,-8692.93
MST_000078,COMPRA_INGRESO,2024-11-16,PROD_0010,DEP_0001,,35.85,0.0,19.0156,681.71,0.0,erp_recepciones_compra_det,RCD_00078,35.85,681.71
MST_000218,CONSUMO_INSUMO,2024-11-16,PROD_0007,DEP_0001,,0.0,28728.0,0.6409,0.0,18411.78,erp_consumo_insumos,CONS_00075,-28728.0,-18411.78
MST_000219,CONSUMO_INSUMO,2024-11-16,PROD_0008,DEP_0001,,0.0,14364.0,0.7695,0.0,11053.1,erp_consumo_insumos,CONS_00076,-14364.0,-11053.1
MST_000204,CONSUMO_INSUMO,2024-11-17,PROD_0007,DEP_0001,,0.0,17316.0,0.6409,0.0,11097.82,erp_consumo_insumos,CONS_00061,-17316.0,-11097.82
MST_000205,CONSUMO_INSUMO,2024-11-17,PROD_0008,DEP_0001,,0.0,8658.0,0.7695,0.0,6662.33,erp_consumo_insumos,CONS_00062,-8658.0,-6662.33
MST_000213,CONSUMO_INSUMO,2024-11-18,PROD_0007,DEP_0001,,0.0,19242.0,0.6409,0.0,12332.2,erp_consumo_insumos,CONS_00070,-19242.0,-12332.2
MST_000214,CONSUMO_INSUMO,2024-11-18,PROD_0008,DEP_0001,,0.0,9621.0,0.7695,0.0,7403.36,erp_consumo_insumos,CONS_00071,-9621.0,-7403.36
MST_000235,CONSUMO_INSUMO,2024-11-18,PROD_0007,DEP_0001,,0.0,21906.0,0.6409,0.0,14039.56,erp_consumo_insumos,CONS_00092,-21906.0,-14039.56
MST_000236,CONSUMO_INSUMO,2024-11-18,PROD_0008,DEP_0001,,0.0,10953.0,0.7695,0.0,8428.33,erp_consumo_insumos,CONS_00093,-10953.0,-8428.33
MST_000194,CONSUMO_INSUMO,2024-11-19,PROD_0005,DEP_0001,,0.0,9247.0,1.2829,0.0,11862.98,erp_consumo_insumos,CONS_00051,-9247.0,-11862.98
MST_000226,CONSUMO_INSUMO,2024-11-19,PROD_0005,DEP_0001,,0.0,9555.0,1.2829,0.0,12258.11,erp_consumo_insumos,CONS_00083,-9555.0,-12258.11
MST_000115,COMPRA_INGRESO,2024-11-20,PROD_0009,DEP_0001,,282.36,0.0,6.5174,1840.25,0.0,erp_recepciones_compra_det,RCD_00115,282.36,1840.25
MST_000119,COMPRA_INGRESO,2024-11-20,PROD_0008,DEP_0001,,5687.19,0.0,0.7773,4420.65,0.0,erp_recepciones_compra_det,RCD_00119,5687.19,4420.65
MST_000071,COMPRA_INGRESO,2024-11-21,PROD_0009,DEP_0001,,434.86,0.0,6.6276,2882.08,0.0,erp_recepciones_compra_det,RCD_00071,434.86,2882.08
MST_000244,CONSUMO_INSUMO,2024-11-24,PROD_0007,DEP_0001,,0.0,24120.0,0.6409,0.0,15458.51,erp_consumo_insumos,CONS_00101,-24120.0,-15458.51
MST_000245,CONSUMO_INSUMO,2024-11-24,PROD_0008,DEP_0001,,0.0,12060.0,0.7695,0.0,9280.17,erp_consumo_insumos,CONS_00102,-12060.0,-9280.17
MST_000064,COMPRA_INGRESO,2024-11-25,PROD_0008,DEP_0001,,7855.77,0.0,0.7284,5722.14,0.0,erp_recepciones_compra_det,RCD_00064,7855.77,5722.14
MST_000116,COMPRA_INGRESO,2024-11-25,PROD_0010,DEP_0001,,45.15,0.0,18.6206,840.72,0.0,erp_recepciones_compra_det,RCD_00116,45.15,840.72
MST_000098,COMPRA_INGRESO,2024-11-26,PROD_0008,DEP_0001,,11678.66,0.0,0.7827,9140.89,0.0,erp_recepciones_compra_det,RCD_00098,11678.66,9140.89
MST_000088,COMPRA_INGRESO,2024-11-30,PROD_0009,DEP_0001,,231.84,0.0,6.3038,1461.47,0.0,erp_recepciones_compra_det,RCD_00088,231.84,1461.47
MST_000227,CONSUMO_INSUMO,2024-12-05,PROD_0008,DEP_0001,,0.0,7507.5,0.7695,0.0,5777.02,erp_consumo_insumos,CONS_00084,-7507.5,-5777.02
MST_000540,MANTENIMIENTO_SALIDA,2024-12-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00223,-1.0,-15.0
MST_000541,MANTENIMIENTO_SALIDA,2024-12-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00224,-1.0,-26.0
MST_000700,MANTENIMIENTO_SALIDA,2024-12-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00383,-1.0,-15.0
MST_000701,MANTENIMIENTO_SALIDA,2024-12-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00384,-1.0,-26.0
MST_000220,CONSUMO_INSUMO,2024-12-06,PROD_0009,DEP_0001,,0.0,335.16,6.5747,0.0,2203.58,erp_consumo_insumos,CONS_00077,-335.16,-2203.58
MST_000478,MANTENIMIENTO_SALIDA,2024-12-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00161,-1.0,-15.0
MST_000479,MANTENIMIENTO_SALIDA,2024-12-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00162,-1.0,-26.0
MST_000246,CONSUMO_INSUMO,2024-12-07,PROD_0009,DEP_0001,,0.0,281.4,6.5747,0.0,1850.12,erp_consumo_insumos,CONS_00103,-281.4,-1850.12
MST_000602,MANTENIMIENTO_SALIDA,2024-12-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00285,-1.0,-15.0
MST_000603,MANTENIMIENTO_SALIDA,2024-12-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00286,-1.0,-26.0
MST_000104,COMPRA_INGRESO,2024-12-09,PROD_0009,DEP_0001,,390.37,0.0,6.9207,2701.63,0.0,erp_recepciones_compra_det,RCD_00104,390.37,2701.63
MST_000762,MANTENIMIENTO_SALIDA,2024-12-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00445,-1.0,-15.0
MST_000763,MANTENIMIENTO_SALIDA,2024-12-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00446,-1.0,-26.0
MST_000065,COMPRA_INGRESO,2024-12-10,PROD_0009,DEP_0001,,354.55,0.0,6.6754,2366.76,0.0,erp_recepciones_compra_det,RCD_00065,354.55,2366.76
MST_000268,COSECHA_INGRESO,2024-12-11,PROD_0003,DEP_0002,QLT_00021,739.11,0.0,82.13,60703.1,0.0,erp_lotes_calidad,QLT_00021,739.11,60703.1
MST_000414,MANTENIMIENTO_SALIDA,2024-12-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00097,-1.0,-15.0
MST_000415,MANTENIMIENTO_SALIDA,2024-12-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00098,-1.0,-26.0
MST_000223,CONSUMO_INSUMO,2024-12-13,PROD_0008,DEP_0001,,0.0,11148.5,0.7695,0.0,8578.77,erp_consumo_insumos,CONS_00080,-11148.5,-8578.77
MST_000352,MANTENIMIENTO_SALIDA,2024-12-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00035,-1.0,-15.0
MST_000353,MANTENIMIENTO_SALIDA,2024-12-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00036,-1.0,-26.0
MST_000263,COSECHA_INGRESO,2024-12-14,PROD_0003,DEP_0003,QLT_00016,741.74,0.0,80.49,59702.65,0.0,erp_lotes_calidad,QLT_00016,741.74,59702.65
MST_000066,COMPRA_INGRESO,2024-12-15,PROD_0010,DEP_0001,,39.87,0.0,17.575,700.72,0.0,erp_recepciones_compra_det,RCD_00066,39.87,700.72
MST_000201,CONSUMO_INSUMO,2024-12-15,PROD_0009,DEP_0001,,0.0,415.17,6.5747,0.0,2729.62,erp_consumo_insumos,CONS_00058,-415.17,-2729.62
MST_000195,CONSUMO_INSUMO,2024-12-17,PROD_0008,DEP_0001,,0.0,7265.5,0.7695,0.0,5590.8,erp_consumo_insumos,CONS_00052,-7265.5,-5590.8
MST_000206,CONSUMO_INSUMO,2024-12-21,PROD_0009,DEP_0001,,0.0,202.02,6.5747,0.0,1328.22,erp_consumo_insumos,CONS_00063,-202.02,-1328.22
MST_000099,COMPRA_INGRESO,2024-12-23,PROD_0009,DEP_0001,,580.9,0.0,6.3933,3713.87,0.0,erp_recepciones_compra_det,RCD_00099,580.9,3713.87
MST_000240,CONSUMO_INSUMO,2024-12-23,PROD_0008,DEP_0001,,0.0,5324.0,0.7695,0.0,4096.82,erp_consumo_insumos,CONS_00097,-5324.0,-4096.82
MST_000105,COMPRA_INGRESO,2024-12-24,PROD_0010,DEP_0001,,40.5,0.0,17.3595,703.06,0.0,erp_recepciones_compra_det,RCD_00105,40.5,703.06
MST_000215,CONSUMO_INSUMO,2024-12-24,PROD_0009,DEP_0001,,0.0,224.49,6.5747,0.0,1475.95,erp_consumo_insumos,CONS_00072,-224.49,-1475.95
MST_000237,CONSUMO_INSUMO,2024-12-24,PROD_0009,DEP_0001,,0.0,255.57,6.5747,0.0,1680.3,erp_consumo_insumos,CONS_00094,-255.57,-1680.3
MST_000100,COMPRA_INGRESO,2024-12-27,PROD_0010,DEP_0001,,61.83,0.0,19.3053,1193.65,0.0,erp_recepciones_compra_det,RCD_00100,61.83,1193.65
MST_000121,COMPRA_INGRESO,2024-12-27,PROD_0010,DEP_0001,,28.26,0.0,19.7754,558.85,0.0,erp_recepciones_compra_det,RCD_00121,28.26,558.85
MST_000120,COMPRA_INGRESO,2024-12-30,PROD_0009,DEP_0001,,269.53,0.0,6.1444,1656.1,0.0,erp_recepciones_compra_det,RCD_00120,269.53,1656.1
MST_000542,MANTENIMIENTO_SALIDA,2025-01-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00225,-1.0,-15.0
MST_000543,MANTENIMIENTO_SALIDA,2025-01-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00226,-1.0,-26.0
MST_000648,MANTENIMIENTO_SALIDA,2025-01-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00331,-1.0,-15.0
MST_000649,MANTENIMIENTO_SALIDA,2025-01-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00332,-1.0,-26.0
MST_000480,MANTENIMIENTO_SALIDA,2025-01-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00163,-1.0,-15.0
MST_000481,MANTENIMIENTO_SALIDA,2025-01-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00164,-1.0,-26.0
MST_000202,CONSUMO_INSUMO,2025-01-06,PROD_0010,DEP_0001,,0.0,69.19,18.5745,0.0,1285.17,erp_consumo_insumos,CONS_00059,-69.19,-1285.17
MST_000764,MANTENIMIENTO_SALIDA,2025-01-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00447,-1.0,-15.0
MST_000765,MANTENIMIENTO_SALIDA,2025-01-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00448,-1.0,-26.0
MST_000207,CONSUMO_INSUMO,2025-01-07,PROD_0010,DEP_0001,,0.0,33.67,18.5745,0.0,625.4,erp_consumo_insumos,CONS_00064,-33.67,-625.4
MST_000224,CONSUMO_INSUMO,2025-01-07,PROD_0009,DEP_0001,,0.0,527.02,6.5747,0.0,3465.0,erp_consumo_insumos,CONS_00081,-527.02,-3465.0
MST_000702,MANTENIMIENTO_SALIDA,2025-01-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00385,-1.0,-15.0
MST_000703,MANTENIMIENTO_SALIDA,2025-01-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00386,-1.0,-26.0
MST_000241,CONSUMO_INSUMO,2025-01-10,PROD_0009,DEP_0001,,0.0,251.68,6.5747,0.0,1654.72,erp_consumo_insumos,CONS_00098,-251.68,-1654.72
MST_000354,MANTENIMIENTO_SALIDA,2025-01-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00037,-1.0,-15.0
MST_000355,MANTENIMIENTO_SALIDA,2025-01-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00038,-1.0,-26.0
MST_000416,MANTENIMIENTO_SALIDA,2025-01-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00099,-1.0,-15.0
MST_000417,MANTENIMIENTO_SALIDA,2025-01-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00100,-1.0,-26.0
MST_000221,CONSUMO_INSUMO,2025-01-11,PROD_0010,DEP_0001,,0.0,55.86,18.5745,0.0,1037.57,erp_consumo_insumos,CONS_00078,-55.86,-1037.57
MST_000604,MANTENIMIENTO_SALIDA,2025-01-15,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00287,-1.0,-15.0
MST_000605,MANTENIMIENTO_SALIDA,2025-01-15,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00288,-1.0,-26.0
MST_000228,CONSUMO_INSUMO,2025-01-18,PROD_0009,DEP_0001,,0.0,354.9,6.5747,0.0,2333.36,erp_consumo_insumos,CONS_00085,-354.9,-2333.36
MST_000196,CONSUMO_INSUMO,2025-01-20,PROD_0009,DEP_0001,,0.0,343.46,6.5747,0.0,2258.15,erp_consumo_insumos,CONS_00053,-343.46,-2258.15
MST_000247,CONSUMO_INSUMO,2025-01-21,PROD_0010,DEP_0001,,0.0,46.9,18.5745,0.0,871.14,erp_consumo_insumos,CONS_00104,-46.9,-871.14
MST_000300,VENTA_SALIDA,2025-01-21,PROD_0003,DEP_0003,QLT_00016,0.0,574.49,80.49,0.0,46240.7,erp_despachos_venta_det,DESPD_00029,-574.49,-46240.7
MST_000310,VENTA_SALIDA,2025-01-21,PROD_0003,DEP_0002,QLT_00021,0.0,544.16,82.13,0.0,44691.86,erp_despachos_venta_det,DESPD_00039,-544.16,-44691.86
MST_000238,CONSUMO_INSUMO,2025-01-23,PROD_0010,DEP_0001,,0.0,42.59,18.5745,0.0,791.09,erp_consumo_insumos,CONS_00095,-42.59,-791.09
MST_000216,CONSUMO_INSUMO,2025-01-24,PROD_0010,DEP_0001,,0.0,37.41,18.5745,0.0,694.87,erp_consumo_insumos,CONS_00073,-37.41,-694.87
MST_000788,MANTENIMIENTO_SALIDA,2025-01-28,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00471,-2.0,-84.0
MST_000789,MANTENIMIENTO_SALIDA,2025-01-28,PROD_0015,DEP_0004,,0.0,2.0,26.0,0.0,52.0,mnt_ordenes_trabajo_det,MOTD_00472,-2.0,-52.0
MST_000660,MANTENIMIENTO_SALIDA,2025-02-01,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00343,-2.0,-84.0
MST_000661,MANTENIMIENTO_SALIDA,2025-02-01,PROD_0015,DEP_0004,,0.0,2.0,26.0,0.0,52.0,mnt_ordenes_trabajo_det,MOTD_00344,-2.0,-52.0
MST_000356,MANTENIMIENTO_SALIDA,2025-02-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00039,-1.0,-15.0
MST_000357,MANTENIMIENTO_SALIDA,2025-02-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00040,-1.0,-26.0
MST_000225,CONSUMO_INSUMO,2025-02-04,PROD_0010,DEP_0001,,0.0,56.76,18.5745,0.0,1054.29,erp_consumo_insumos,CONS_00082,-56.76,-1054.29
MST_000242,CONSUMO_INSUMO,2025-02-06,PROD_0010,DEP_0001,,0.0,27.1,18.5745,0.0,503.37,erp_consumo_insumos,CONS_00099,-27.1,-503.37
MST_000606,MANTENIMIENTO_SALIDA,2025-02-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00289,-1.0,-15.0
MST_000607,MANTENIMIENTO_SALIDA,2025-02-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00290,-1.0,-26.0
MST_000197,CONSUMO_INSUMO,2025-02-08,PROD_0010,DEP_0001,,0.0,36.99,18.5745,0.0,687.07,erp_consumo_insumos,CONS_00054,-36.99,-687.07
MST_000418,MANTENIMIENTO_SALIDA,2025-02-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00101,-1.0,-15.0
MST_000419,MANTENIMIENTO_SALIDA,2025-02-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00102,-1.0,-26.0
MST_000544,MANTENIMIENTO_SALIDA,2025-02-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00227,-1.0,-15.0
